Outlet,Receipt Number,Date,Time,Category,Brand,Items,Variant,SKU,Quantity,Modifier Applied,Discount Applied,Gross Sales,Discounts,Refunds,Net Sales,Gratuity,Tax,Sales Type,Collected By,Served By,Customer,Payment Method,Event Type,Reason of Refund
KM02 Coffee And Workingspace,1O5N4F,12/6/2023,14:47:33,Drink_Non Coffee,Unbranded,Red Velvet Latte Ice,,,1,,Discount,25000,3750,0,21250,1062.5,0,Take Away,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4F,12/6/2023,14:47:33,Food_Toast,Unbranded,Choco Cheese Toast,,,1,,Discount,25000,3750,0,21250,1062.5,0,Take Away,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4F,12/6/2023,14:47:33,Drink_Coffee,Unbranded,Butterscotch Regal,,,2,,Discount,56000,8400,0,47600,2380.0,0,Take Away,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4F,12/6/2023,14:47:33,Drink_Coffee,Unbranded,Latte Hazelnut Ice,,,1,,Discount,27000,4050,0,22950,1147.5,0,Take Away,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4F,12/6/2023,14:47:33,Food_Should Try,Unbranded,Mix Platter,,,2,,Discount,60000,9000,0,51000,2550.0,0,Take Away,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4F,12/6/2023,14:47:33,Drink_Coffee,Unbranded,Kopi Susu Ice,,,7,,Discount,140000,21000,0,119000,5950.0,0,Take Away,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4F,12/6/2023,14:47:33,Food_Snack Sweet,Unbranded,Choco Cheese Banana,,,1,,Discount,20000,3000,0,17000,850.0,0,Take Away,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4F,12/6/2023,14:47:33,Food_Snack Salty,Unbranded,Tahu Cabe Garam,,,1,,Discount,22500,3375,0,19125,956.25,0,Take Away,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4F,12/6/2023,14:47:33,Food_Spagetti,Unbranded,Aglio E Olio,,,1,,Discount,28000,4200,0,23800,1190.0,0,Take Away,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4E,12/6/2023,14:33:05,Drink_Coffee,Unbranded,Cafe Latte Hot,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N4E,12/6/2023,14:33:05,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N4E,12/6/2023,14:33:05,Drink_Squash Series,Unbranded,Lemon Squash,,,2,,,50000,0,0,50000,2500.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N4E,12/6/2023,14:33:05,Drink_Tea Series,Unbranded,Regular Tea Hot,,,1,,,18000,0,0,18000,900.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N4D,12/6/2023,13:14:55,Food_Snack Sweet,Unbranded,Choco Cheese Banana,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4D,12/6/2023,13:14:55,Drink_Non Coffee,Unbranded,Special Chocolate Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N4C,12/6/2023,13:11:15,Food_Rice Bowl,Unbranded,Ayam Lada Hitam,,,1,,,28000,0,0,28000,1400.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N4C,12/6/2023,13:11:15,Drink_Manual Brew,Unbranded,Americano Hot,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N4B,12/6/2023,13:00:00,Drink_Moctail,Unbranded,Mango Yakult,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N4A,12/6/2023,12:58:02,Drink_Squash Series,Unbranded,Red Blue Ocean,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N4A,12/6/2023,12:58:02,Food_Should Try,Unbranded,Paket Burger,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N49,12/6/2023,12:56:07,Drink_Coffee,Unbranded,Cafe Latte Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N49,12/6/2023,12:56:07,Food_Snack Salty,Unbranded,Potatoe Wedges,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N49,12/6/2023,12:56:07,Drink_Non Coffee,Unbranded,Greentea Latte Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N48,12/6/2023,11:45:53,Food_Snack Salty,Unbranded,Buffalo Chicken Wing,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N47,12/6/2023,10:45:42,Drink_Coffee,Unbranded,Cafe Latte Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N46,11/6/2023,23:11:20,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N45,11/6/2023,21:25:59,Food_Should Try,Unbranded,Mix Platter,,,1,,,32000,0,0,32000,1600.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5N45,11/6/2023,21:25:59,Drink_Tea Series,Unbranded,Lemon Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5N44,11/6/2023,21:22:19,Drink_Tea Series,Unbranded,Lemongrass Tea,,,1,,,23000,0,0,23000,1150.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N43,11/6/2023,21:19:23,Others_Cigarette,Unbranded,Gudang Garam Filter,,,1,,,24000,0,0,24000,1200.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,New Menu September,Unbranded,Nasi Campur Cumi Sambal Hijau,,,1,,,45000,0,0,45000,2250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,Food_Rice Bowl,Unbranded,Crispy Chicken Curry,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,Drink_Tea Series,Unbranded,Lemongrass Tea,,,3,,,69000,0,0,69000,3450.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,Drink_Non Coffee,Unbranded,Special Chocolate Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,Drink_Manual Brew,Unbranded,Vietnam Drip,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,Food_Spagetti,Unbranded,Aglio E Olio,,,1,,,30000,0,0,30000,1500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,Food_Spagetti,Unbranded,Bolognaise,,,1,,,32000,0,0,32000,1600.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,Food_Snack Salty,Unbranded,Tahu Cabe Garam,,,1,,,22500,0,0,22500,1125.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N42,11/6/2023,19:47:49,Food_Toast,Unbranded,Choco Cheese Toast,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N41,11/6/2023,19:46:54,Food_Snack Salty,Unbranded,Tempe,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N41,11/6/2023,19:46:54,Drink_Moctail,Unbranded,Lychee Yakult,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N40,11/6/2023,19:41:57,Drink_Coffee,Unbranded,Kopi Susu KM-02 Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N40,11/6/2023,19:41:57,Drink_Non Coffee,Unbranded,Banana Brulle,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3Z,11/6/2023,19:30:22,Drink_Signature Series,Unbranded,Caribbean Coffee,,,1,,Discount,35000,7000,0,28000,1400.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5N3Z,11/6/2023,19:30:22,Others_Cigarette,Unbranded,Sampoerna AMild 16 Merah,,,1,,,31000,0,0,31000,1550.0,0,DineIn,Kasir 03,,,BCA,Payment,
KM02 Coffee And Workingspace,1O5N3Y,11/6/2023,19:21:30,New Menu September,Unbranded,Beed Blackpapper Fried Rice,,,1,,,45000,0,0,45000,2250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3Y,11/6/2023,19:21:30,Drink_Manual Brew,Unbranded,Vietnam Drip,,,1,,,25000,0,0,25000,1250.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3Y,11/6/2023,19:21:30,Drink_Tea Series,Unbranded,Regular Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3Y,11/6/2023,19:21:30,Uncategorized,Unbranded,Custom Amount,,,1,,,75000,0,0,75000,3750.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3Y,11/6/2023,19:21:30,Drink_Others,Unbranded,Mineral,,,2,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3Y,11/6/2023,19:21:30,Food_Snack Salty,Unbranded,Tempe,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3X,11/6/2023,19:13:45,Drink_Non Coffee,Unbranded,Choco Strawberry,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N3X,11/6/2023,19:13:45,Drink_Non Coffee,Unbranded,Red Velvet Latte Ice,,,1,,,27000,0,0,27000,1350.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N3X,11/6/2023,19:13:45,Food_Snack Salty,Unbranded,Kentang Goreng,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N3W,11/6/2023,18:45:26,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5N3W,11/6/2023,18:45:26,Food_Snack Salty,Unbranded,Tempe,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5N3W,11/6/2023,18:45:26,Drink_Others,Unbranded,Mineral,,,2,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5N3W,11/6/2023,18:45:26,Food_Should Try,Unbranded,Crispy Chicken Steak,,,1,,,36000,0,0,36000,1800.0,0,RushHours,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5N3W,11/6/2023,18:45:26,Food_Snack Salty,Unbranded,Potatoe Wedges,,,1,,,22000,0,0,22000,1100.0,0,RushHours,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5N3W,11/6/2023,18:45:26,Food_Nusantara,Unbranded,Bebek Goreng KM.02,,,1,,,47500,0,0,47500,2375.0,0,RushHours,Kasir 03,,,Mandiri,Payment,
KM02 Coffee And Workingspace,1O5N3V,11/6/2023,18:35:47,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3U,11/6/2023,18:21:49,Drink_Non Coffee,Unbranded,Red Velvet Latte Ice,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3U,11/6/2023,18:21:49,Drink_Coffee,Unbranded,Cappucino Ice,,,1,,,23000,0,0,23000,1150.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3T,11/6/2023,17:47:38,Drink_Non Coffee,Unbranded,Special Chocolate Hot,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N3T,11/6/2023,17:47:38,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N3S,11/6/2023,17:24:18,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3R,11/6/2023,17:23:23,Drink_Coffee,Unbranded,Kopi Susu Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,BRI,Payment,
KM02 Coffee And Workingspace,1O5N3Q,11/6/2023,16:57:05,Others_Cigarette,Unbranded,Sampoerna AMild 16 Merah,,,1,,,31000,0,0,31000,1550.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N3Q,11/6/2023,16:57:05,Food_Rice Bowl,Unbranded,Ayam Cabe Garam,,,1,,,25000,0,0,25000,1250.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N3Q,11/6/2023,16:57:05,New Menu_Drink,Unbranded,Caramel Machiato,,,1,,,30000,0,0,30000,1500.0,0,DineIn,Kasir 03,,,Gopay,Payment,
KM02 Coffee And Workingspace,1O5N3P,11/6/2023,16:54:22,Food_Snack Salty,Unbranded,Risol Mayo ( 2 Pcs),,,1,,,17500,0,0,17500,875.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3P,11/6/2023,16:54:22,Drink_Tea Series,Unbranded,Lychee Tea Ice,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3P,11/6/2023,16:54:22,Food_Snack Sweet,Unbranded,Keju Aroma,,,1,,,20000,0,0,20000,1000.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3P,11/6/2023,16:54:22,Drink_Signature Series,Unbranded,Salted caramel chocolate,,,1,,,35000,0,0,35000,1750.0,0,DineIn,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3O,10/6/2023,23:34:19,Drink_Others,Unbranded,Mineral,,,1,,,10000,0,0,10000,500.0,0,RushHours,Kasir 03,,,Cash,Payment,
KM02 Coffee And Workingspace,1O5N3O,10/6/2023,23:34:19,Food_Snack Salty,Unbranded,Jamur Crispy,,,1,,,20000,0,0,20000,1000.0,0,RushHours,Kasir 03,,,Cash,Payment,
